First Name,Last Name,Label,Weight,Height
Emanuel,Anderson,BASKETBALL,135,73
Burma,Volkman,BASEBALL,170,66
Terrence,Langworth,FOOTBALL,198,77
Pauletta,Goldner,ICE_HOCKEY,155,74
Johnnie,Feil,SOCCER,189,61
Aurelia,Wintheiser,TENNIS,179,80
Daron,Waters,FOOTBALL,141,73
Anton,Rogahn,BEACH_VOLLEYBALL,190,73
Sherri,Block,SOCCER,159,64
Lore,Gorczany,INDOOR_VOLLEYBALL,152,61
Hunter,Hahn,RACQUETBALL,122,68
Charlene,Moen,RUGBY,124,82
Rodrick,Romaguera,BASKETBALL,165,68
Celina,Wyman,SOCCER,139,72
Rigoberto,Kiehn,FOOTBALL,127,64
Julie,Ebert,BASEBALL,168,83
Joella,Rohan,ICE_HOCKEY,128,69
Shawn,Parisian,SOCCER,130,63
Lashandra,Schowalter,ICE_HOCKEY,118,68
Jc,Schuster,INDOOR_VOLLEYBALL,133,80
Barry,Corwin,BASKETBALL,126,73
Aldo,Oberbrunner,ICE_HOCKEY,135,74
Ulysses,Jacobi,INDOOR_VOLLEYBALL,147,81
Doloris,Cremin,FIELD_HOCKEY,141,66
Latanya,Kiehn,ICE_HOCKEY,208,65
Thelma,Beatty,BASKETBALL,171,65
Maxima,Corwin,ICE_HOCKEY,175,77
Loren,McKenzie,RUGBY,171,75
Wilfred,MacGyver,SOCCER,152,74
Maddie,Jacobson,BASKETBALL,187,67
Kari,Emmerich,ICE_HOCKEY,182,77
Travis,Spinka,BASKETBALL,187,66
Bernadine,Oberbrunner,RUGBY,184,77
Cami,Johnson,FIELD_HOCKEY,154,67
Garnet,Pagac,SOCCER,134,66
Nick,Boehm,RACQUETBALL,115,71
Su,Klocko,RUGBY,201,76
Gerry,Connelly,INDOOR_VOLLEYBALL,161,62
Suzie,Fisher,TENNIS,118,62
Alphonso,Muller,ICE_HOCKEY,175,64
Bibi,Reichel,FOOTBALL,202,72
Bert,Hagenes,SOCCER,175,74
Royal,DuBuque,RACQUETBALL,187,65
Fabian,Leannon,FIELD_HOCKEY,131,80
Mariana,Bashirian,BASKETBALL,175,73
Chas,Towne,BASKETBALL,111,78
Luigi,Dickens,BASKETBALL,139,61
Dana,Hudson,BASKETBALL,132,80
Wesley,Goldner,FIELD_HOCKEY,168,77
Pok,Kiehn,FOOTBALL,202,63
Dean,Glover,ICE_HOCKEY,156,62
Lyman,Swaniawski,SOCCER,170,80
Terri,Barton,ICE_HOCKEY,118,75
Elidia,Prosacco,FOOTBALL,146,71
Tajuana,Conn,SOCCER,195,76
Drew,Mante,BASKETBALL,122,79
Lakeesha,Okuneva,BASKETBALL,162,63
Roxy,Langosh,FIELD_HOCKEY,158,81
Kory,Emmerich,RACQUETBALL,172,75
Devin,Leannon,BASKETBALL,157,64
Robena,Harvey,FOOTBALL,200,75
Hyman,Gaylord,FIELD_HOCKEY,153,78
Ernestine,Grimes,INDOOR_VOLLEYBALL,132,70
Mariella,Stokes,BEACH_VOLLEYBALL,143,65
Elmer,Cummerata,BASKETBALL,149,61
Seymour,Mraz,FOOTBALL,207,76
Jerry,Fritsch,SOCCER,133,75
Leonie,Mertz,TENNIS,166,62
Hien,Goyette,FOOTBALL,202,65
Laci,Quitzon,TENNIS,162,62
Tyrone,Rippin,RACQUETBALL,205,82
Gertrudis,Gislason,FIELD_HOCKEY,148,78
Marcene,Fahey,INDOOR_VOLLEYBALL,207,63
Blossom,Hickle,FIELD_HOCKEY,187,65
Carina,Luettgen,RUGBY,205,61
Kandra,Schinner,BEACH_VOLLEYBALL,131,75
Ione,Bergnaum,INDOOR_VOLLEYBALL,123,82
James,Grant,BASEBALL,161,72
Collin,Cremin,SOCCER,179,75
Zachery,Hauck,INDOOR_VOLLEYBALL,184,82
Maybelle,Kunze,FOOTBALL,199,68
Patrick,Herman,BASEBALL,121,71
Tim,Runte,ICE_HOCKEY,123,60
Lenna,Gusikowski,BASKETBALL,147,76
Hettie,King,TENNIS,132,74
Eleni,Thompson,RUGBY,139,76
Lesa,Reichel,ICE_HOCKEY,130,72
Sarita,Wunsch,BASKETBALL,155,71
Denisse,Lowe,FIELD_HOCKEY,142,80
Rob,Russel,FIELD_HOCKEY,134,60
Franklyn,Reinger,BASEBALL,111,79
Shea,Bergnaum,ICE_HOCKEY,179,73
Javier,Heller,BEACH_VOLLEYBALL,161,78
Jame,Bergnaum,ICE_HOCKEY,111,71
Sang,Veum,INDOOR_VOLLEYBALL,169,60
Emely,Mraz,BEACH_VOLLEYBALL,111,74
Johnnie,Feil,RUGBY,138,77
Horace,Kilback,BEACH_VOLLEYBALL,181,75
Erinn,Rau,BEACH_VOLLEYBALL,113,77
Rodney,Kub,BASKETBALL,203,68
Phuong,Dooley,BASKETBALL,154,76
Daryl,VonRueden,FOOTBALL,193,70
Lilian,Bosco,ICE_HOCKEY,175,74
Carley,Fisher,FOOTBALL,170,61
Ethan,Corwin,BEACH_VOLLEYBALL,183,75
Beatrice,Powlowski,RUGBY,141,77
Odell,Bartoletti,ICE_HOCKEY,114,73
Rosie,Beier,FOOTBALL,163,83
Bo,Blick,RUGBY,115,63
Heidy,Wisoky,FOOTBALL,165,75
Jack,Will,FOOTBALL,166,67
Florine,Kreiger,SOCCER,131,64
Ardis,Kreiger,BASEBALL,143,74
Harrison,Pfannerstill,BEACH_VOLLEYBALL,173,72
Maria,Williamson,BASKETBALL,196,64
Cheryll,Gutkowski,BASKETBALL,150,72
Shelba,Pouros,TENNIS,127,69
Kristofer,Quitzon,FIELD_HOCKEY,187,77
Landon,Willms,RACQUETBALL,143,73
Sydney,Fritsch,SOCCER,128,81
Nathan,Mertz,TENNIS,129,63
Hector,Schuppe,ICE_HOCKEY,209,70
Rhoda,Bednar,FIELD_HOCKEY,198,83
Vickie,Cole,BEACH_VOLLEYBALL,148,60
Young,Bartell,INDOOR_VOLLEYBALL,126,70
Ruthann,Murray,FOOTBALL,150,70
Teddy,Barrows,FOOTBALL,153,81
Eugene,Lockman,TENNIS,132,61
Brooks,Bogisich,BASKETBALL,209,77
Tenesha,Abbott,RUGBY,188,75
Dario,Dooley,RUGBY,183,75
Jere,Vandervort,BEACH_VOLLEYBALL,145,83
Gene,Corkery,RUGBY,144,82
Jani,Schinner,FIELD_HOCKEY,117,69
Elli,Herzog,BASEBALL,184,81
Ngoc,Ratke,FIELD_HOCKEY,131,82
Kelli,Altenwerth,FIELD_HOCKEY,186,61
Jay,Gibson,FOOTBALL,197,74
Neely,Ullrich,FOOTBALL,119,82
Brant,Considine,FOOTBALL,172,68
Elisa,Mraz,INDOOR_VOLLEYBALL,140,76
Gerald,Zieme,ICE_HOCKEY,123,73
Tasha,Schiller,INDOOR_VOLLEYBALL,208,70
Mindy,Wiegand,BASKETBALL,148,61
Kera,Monahan,FOOTBALL,113,83
Hal,Dibbert,BASKETBALL,200,72
Gayle,Walsh,TENNIS,142,69
Lora,Adams,RUGBY,153,62
Darwin,Ullrich,FOOTBALL,158,79
Miquel,Kub,FIELD_HOCKEY,178,76
Charlie,Rodriguez,BASEBALL,186,75
Leonardo,MacGyver,TENNIS,155,62
Donnell,Rowe,BASEBALL,188,65
Jason,Wiegand,SOCCER,112,64
Valrie,Bruen,FOOTBALL,171,81
Todd,Von,BASEBALL,117,77
Felicidad,Gutmann,TENNIS,201,73
Alena,Kulas,BASEBALL,156,72
Emilio,Lind,INDOOR_VOLLEYBALL,182,81
Artie,Stamm,BASEBALL,173,80
Florine,Mayer,ICE_HOCKEY,133,80
Earlean,Vandervort,BASEBALL,200,73
Benton,Paucek,FOOTBALL,162,75
Flora,Cronin,RUGBY,110,63
Laci,Grimes,BASKETBALL,185,81
Kathern,Rempel,FOOTBALL,193,62
Audrey,Graham,BASEBALL,177,80
Lavern,Blanda,BASEBALL,167,79
Anya,Bins,RUGBY,169,72
Kisha,Beier,RACQUETBALL,208,73
Marcelino,Hayes,INDOOR_VOLLEYBALL,191,81
Delfina,Rempel,FIELD_HOCKEY,168,74
Chi,Quitzon,INDOOR_VOLLEYBALL,177,80
Lon,Heller,BASEBALL,171,83
Claudie,Metz,RACQUETBALL,205,62
Scott,Hand,FOOTBALL,181,73
Carmina,Rolfson,BASEBALL,186,74
Hai,Metz,INDOOR_VOLLEYBALL,158,83
Boyd,Daugherty,RACQUETBALL,144,71
Dania,Robel,FIELD_HOCKEY,128,80
Jarvis,Pollich,SOCCER,155,68
Aron,Leannon,FOOTBALL,110,76
Irvin,Torphy,BEACH_VOLLEYBALL,142,72
Johnie,Lind,ICE_HOCKEY,167,82
Nolan,Rempel,SOCCER,164,76
Jerold,Lind,FIELD_HOCKEY,150,75
Leo,Schulist,ICE_HOCKEY,126,69
Oliver,Kohler,FIELD_HOCKEY,139,81
Candice,Witting,SOCCER,197,77
Creola,Armstrong,RACQUETBALL,166,83
Selene,Douglas,INDOOR_VOLLEYBALL,161,72
Arletha,Green,BASKETBALL,125,63
Gilbert,Lind,SOCCER,131,63
Hollis,Quigley,INDOOR_VOLLEYBALL,138,81
Gaynell,Hudson,BASEBALL,179,60
Gordon,Jenkins,BASKETBALL,195,83
Jonelle,Schmeler,ICE_HOCKEY,128,64
Virgie,Monahan,BASKETBALL,166,68
Merry,Wintheiser,TENNIS,156,67
Rayford,Aufderhar,SOCCER,196,70
Emily,Johns,FIELD_HOCKEY,178,79
Daren,Nikolaus,SOCCER,202,83
Mistie,Muller,TENNIS,131,71
Wilfred,Lind,ICE_HOCKEY,167,77
Shelby,Lang,BEACH_VOLLEYBALL,202,69
Torie,Pfannerstill,SOCCER,124,70
Dionna,Grimes,BASEBALL,154,62
Jessia,Barrows,SOCCER,179,72
Jaquelyn,Gerlach,FIELD_HOCKEY,207,69
Gerald,Cummerata,ICE_HOCKEY,127,63
Moises,Howell,SOCCER,135,65
Lyndon,Jenkins,BASEBALL,136,78
Lucio,Towne,BEACH_VOLLEYBALL,111,80
Rodrigo,Beer,BASKETBALL,201,72
Rico,Carroll,FOOTBALL,185,79
Devin,Parisian,ICE_HOCKEY,185,65
Ervin,Senger,BEACH_VOLLEYBALL,139,72
Mari,Feest,ICE_HOCKEY,159,68
Larita,King,TENNIS,120,83
Emmanuel,Murray,BASKETBALL,117,78
Beau,Langworth,FOOTBALL,124,60
Heath,Lockman,RUGBY,177,73
Gertrude,Maggio,SOCCER,147,82
Andres,Prohaska,FIELD_HOCKEY,162,70
Malena,Goodwin,BASEBALL,138,72
Zora,Jerde,FOOTBALL,200,83
Val,Ward,BASEBALL,189,77
Chet,Hirthe,INDOOR_VOLLEYBALL,140,65
Ana,Barrows,TENNIS,130,74
Euna,Brekke,RACQUETBALL,197,61
Bruce,Von,BASEBALL,110,81
Myrtice,Kirlin,FOOTBALL,198,62
Weston,Raynor,RACQUETBALL,194,69
Alvaro,Kerluke,TENNIS,119,82
Marcene,Ferry,SOCCER,127,61
Sterling,Marks,TENNIS,168,78
Larraine,Nader,INDOOR_VOLLEYBALL,159,66
Earl,Stokes,BASKETBALL,173,81
Julian,Will,ICE_HOCKEY,163,72
Douglas,McKenzie,INDOOR_VOLLEYBALL,149,60
Britt,Hessel,BASEBALL,148,81
Hobert,Schmidt,BASEBALL,148,69
Joshua,Morar,BEACH_VOLLEYBALL,148,76
Brenton,Olson,FOOTBALL,159,83
Arthur,Fadel,FOOTBALL,114,74
Stephanie,McGlynn,TENNIS,182,68
Kendrick,Murphy,SOCCER,159,60
Curt,Thompson,FIELD_HOCKEY,128,78
Robena,Dickens,TENNIS,122,71
Rod,Becker,RUGBY,175,64
Thomas,Stiedemann,FOOTBALL,178,76
Brinda,Johnston,RUGBY,195,66
Phil,Cartwright,ICE_HOCKEY,205,68
Kathi,Fadel,BEACH_VOLLEYBALL,133,80
Dale,Kiehn,ICE_HOCKEY,172,67
Wade,Towne,ICE_HOCKEY,196,64
Domenic,Bauch,ICE_HOCKEY,117,64
Gerardo,Ward,BEACH_VOLLEYBALL,154,68
Valentin,Cassin,BASEBALL,119,81
Randal,Murray,RACQUETBALL,112,82
Victor,Kunze,FIELD_HOCKEY,184,72
Miranda,Kunde,BASKETBALL,186,80
Dean,Lind,FOOTBALL,149,67
Logan,Wuckert,FIELD_HOCKEY,157,60
Raquel,Kiehn,TENNIS,203,69
Clement,Jacobson,ICE_HOCKEY,200,66
Ardelle,Hamill,INDOOR_VOLLEYBALL,172,77
Millard,Corkery,SOCCER,158,64
Sage,Franecki,BEACH_VOLLEYBALL,196,65
Forrest,Schumm,BASKETBALL,111,67
Dorian,Walsh,INDOOR_VOLLEYBALL,126,68
Junie,Parker,BEACH_VOLLEYBALL,147,68
Svetlana,Dietrich,FOOTBALL,132,76
Verna,Ruecker,TENNIS,199,82
Kelvin,Kuhn,ICE_HOCKEY,128,61
Ivonne,Rosenbaum,ICE_HOCKEY,144,65
Refugio,Schultz,BASEBALL,186,77
Mary,Padberg,BASKETBALL,156,63
Indira,Wehner,INDOOR_VOLLEYBALL,202,78
Herbert,Douglas,BASEBALL,133,65
Cheri,Koch,SOCCER,188,75
Jacinto,Gleichner,BEACH_VOLLEYBALL,155,65
Shila,Littel,BASKETBALL,154,82
Whitney,Daniel,FIELD_HOCKEY,190,72
Lashon,Harber,BASKETBALL,174,67
Antonia,Dietrich,FOOTBALL,114,70
Daniela,Rempel,FOOTBALL,121,71
Ellena,Champlin,RUGBY,144,66
Roman,Leuschke,BASKETBALL,124,76
Lydia,Schoen,BASKETBALL,181,64
Hugh,Bauch,RUGBY,158,63
Lanette,Gibson,BEACH_VOLLEYBALL,168,67
Lakia,Considine,FIELD_HOCKEY,187,77
Flor,Smitham,RUGBY,136,73
Isobel,Bechtelar,RACQUETBALL,139,81
Georgia,Goodwin,BEACH_VOLLEYBALL,172,68
Bert,Kunze,SOCCER,162,61
Grady,Walker,BASKETBALL,146,82
Sade,Turner,FIELD_HOCKEY,187,65
Johnson,Larkin,RUGBY,195,72
Angelita,Schultz,RACQUETBALL,143,82
Emogene,Parker,INDOOR_VOLLEYBALL,201,75
Shonna,Orn,BASKETBALL,129,68
Roger,Krajcik,SOCCER,136,75
Dillon,Kerluke,SOCCER,149,82
Janine,Schuppe,ICE_HOCKEY,152,78
Syreeta,Mayert,BASEBALL,188,61
Antwan,Walker,BEACH_VOLLEYBALL,145,67
Alberto,Ruecker,INDOOR_VOLLEYBALL,185,64
Rebeca,Pagac,RUGBY,153,81
Clemente,Rohan,BASKETBALL,131,60
Goldie,Nikolaus,FOOTBALL,203,79
Shaunta,Kub,FIELD_HOCKEY,122,67
Tyson,Vandervort,BASKETBALL,192,67
Dani,Glover,BASEBALL,118,72
Raisa,Ortiz,BEACH_VOLLEYBALL,133,67
Roni,Feeney,SOCCER,204,63
Roseanna,Donnelly,BASKETBALL,166,62
Traci,Flatley,ICE_HOCKEY,135,72
Heide,Nikolaus,SOCCER,125,62
Deb,Mann,TENNIS,180,70
Sau,Prosacco,FIELD_HOCKEY,112,75
Santana,Schmeler,ICE_HOCKEY,209,79
Brian,Hodkiewicz,RUGBY,128,75
Virgie,Fadel,ICE_HOCKEY,199,75
Young,Moen,BASKETBALL,134,65
Brittney,Kassulke,RUGBY,125,68
Brenton,Powlowski,BASKETBALL,176,67
Robert,Braun,INDOOR_VOLLEYBALL,110,67
Tasia,Muller,BASKETBALL,141,66
Adolfo,Frami,TENNIS,209,68
Melvin,Little,BASKETBALL,203,66
Merrill,Russel,FIELD_HOCKEY,195,78
Karmen,Labadie,FOOTBALL,138,73
Mickey,Kirlin,BASEBALL,144,75
Roosevelt,Glover,RUGBY,139,74
Rogelio,Homenick,FOOTBALL,153,82
Emilia,Murphy,BASKETBALL,157,68
Lazaro,Stokes,BASEBALL,204,65
Adolph,Grady,FIELD_HOCKEY,136,60
Morton,Olson,BEACH_VOLLEYBALL,180,69
Hershel,Ziemann,BASKETBALL,122,78
September,Dickens,BEACH_VOLLEYBALL,142,63
Claire,Blanda,TENNIS,189,60
Sherill,Crist,BASKETBALL,193,60
Morgan,Christiansen,RACQUETBALL,173,65
Johnathan,Gaylord,RUGBY,148,65
Nathaniel,Terry,ICE_HOCKEY,129,68
Loyd,Littel,TENNIS,138,79
Viva,Champlin,BEACH_VOLLEYBALL,180,66
Martin,Mitchell,RUGBY,184,74
Murray,Jast,TENNIS,149,76
Anton,Volkman,FOOTBALL,174,68
Carmel,Durgan,BASEBALL,200,68
Federico,Cummerata,BASKETBALL,111,77
Katlyn,Mante,BEACH_VOLLEYBALL,206,69
Asa,Gleason,BASKETBALL,201,66
Lieselotte,Hermann,BASEBALL,173,81
Lora,Sporer,ICE_HOCKEY,163,75
Maisha,Bechtelar,BEACH_VOLLEYBALL,166,75
Clora,Schimmel,FIELD_HOCKEY,148,80
Junior,Spencer,FOOTBALL,203,68
Ahmad,Toy,BASKETBALL,207,79
Angelic,Haag,RACQUETBALL,162,73
Yoshiko,Hilpert,ICE_HOCKEY,166,82
Taina,Kuhn,FOOTBALL,162,75
Leonida,Wilderman,BASEBALL,204,70
Olga,Corkery,BASKETBALL,165,76
Derek,Bartoletti,RUGBY,202,72
Louella,Douglas,SOCCER,195,74
Herminia,Leffler,BASEBALL,204,69
Betty,Harber,INDOOR_VOLLEYBALL,201,78
Carey,Carroll,BASEBALL,208,83
Ed,Jones,INDOOR_VOLLEYBALL,164,82
Arianna,Wuckert,ICE_HOCKEY,132,61
Henriette,Steuber,RACQUETBALL,135,81
Henry,Daugherty,RUGBY,134,66
Wonda,Hilpert,RUGBY,174,68
Fausto,Gleason,FIELD_HOCKEY,183,69
Williams,Sporer,SOCCER,188,72
Samantha,Huel,FOOTBALL,142,76
Nia,Adams,TENNIS,157,64
Simon,Ebert,SOCCER,155,63
Berry,Toy,TENNIS,134,79
Gertha,Auer,ICE_HOCKEY,198,78
Stevie,Stoltenberg,SOCCER,144,83
Merle,Langosh,FIELD_HOCKEY,114,83
Lacy,Brekke,FOOTBALL,204,76
Alexander,Towne,FIELD_HOCKEY,157,62
Jamar,Rohan,RUGBY,148,62
Angelina,Schaden,TENNIS,176,69
Wilfredo,Glover,FIELD_HOCKEY,167,61
Columbus,Macejkovic,INDOOR_VOLLEYBALL,141,82
Mollie,Hilpert,FIELD_HOCKEY,146,69
Jordon,Anderson,BASKETBALL,160,83
Salvatore,Bartell,BASKETBALL,172,62
Kory,Cole,INDOOR_VOLLEYBALL,183,60
Evan,Dibbert,FOOTBALL,191,80
Brain,Lang,FOOTBALL,193,78
Vanda,Stehr,INDOOR_VOLLEYBALL,131,83
Catrina,Schmitt,RACQUETBALL,181,66
Mariann,Reilly,INDOOR_VOLLEYBALL,182,67
Frances,Cronin,ICE_HOCKEY,115,79
Shila,Terry,FIELD_HOCKEY,138,79
Lucius,Rutherford,BASEBALL,116,72
Darrel,Mayert,RACQUETBALL,135,79
Francis,Luettgen,FOOTBALL,116,73
Tamar,Romaguera,FIELD_HOCKEY,162,62
Barton,Lang,SOCCER,128,72
Corine,Koss,BASKETBALL,209,60
Jenae,Bruen,BASEBALL,195,79
Nelida,Lubowitz,TENNIS,132,62
Nancy,Dicki,BEACH_VOLLEYBALL,175,78
Mathilde,Kertzmann,RACQUETBALL,134,71
Alana,Krajcik,FIELD_HOCKEY,173,82
Kip,Cronin,SOCCER,152,62
Domenic,Marks,SOCCER,134,75
Sanora,Lowe,ICE_HOCKEY,119,79
Dusty,Gaylord,RUGBY,207,78
Denisse,Volkman,ICE_HOCKEY,208,63
Garfield,Bartell,INDOOR_VOLLEYBALL,170,75
Cindie,Durgan,BASEBALL,152,67
Judson,Farrell,TENNIS,135,80
Jacqueline,Abshire,BEACH_VOLLEYBALL,177,68
Edith,Bayer,FOOTBALL,143,63
Zulma,Anderson,TENNIS,190,81
Devin,Kuphal,FOOTBALL,110,67
Jaime,Maggio,SOCCER,199,79
Delmy,Parisian,RACQUETBALL,163,75
Billye,Marvin,SOCCER,111,79
Dennis,Glover,BEACH_VOLLEYBALL,192,76
Larhonda,Dicki,BASKETBALL,146,66
Analisa,Bode,BASKETBALL,138,82
Damon,Quigley,INDOOR_VOLLEYBALL,185,63
Dana,Leuschke,INDOOR_VOLLEYBALL,167,83
Laverne,White,ICE_HOCKEY,178,61
Bennett,Schulist,INDOOR_VOLLEYBALL,190,67
Thanh,Runolfsdottir,BASEBALL,119,74
Rudy,Herman,BASEBALL,152,68
Shalonda,Baumbach,FIELD_HOCKEY,194,62
Orval,O'Conner,FIELD_HOCKEY,165,74
Latasha,Jerde,BASKETBALL,174,69
Bronwyn,Larson,RACQUETBALL,176,64
Maia,Kohler,ICE_HOCKEY,144,68
Luanne,Beahan,BASKETBALL,180,70
Jonathan,Johnson,SOCCER,122,64
Sanford,Murphy,FIELD_HOCKEY,152,63
Elwood,Mitchell,FOOTBALL,159,74
Spencer,Hammes,BASEBALL,183,64
Granville,Leannon,FOOTBALL,171,74
Reatha,Connelly,RACQUETBALL,189,61
Wilfredo,Zieme,BASEBALL,185,69
Kamala,Pfeffer,INDOOR_VOLLEYBALL,165,68
Teddy,Wunsch,BASKETBALL,188,67
Ali,Raynor,BASEBALL,134,66
Odelia,Lynch,RACQUETBALL,122,67
Amber,Lesch,BEACH_VOLLEYBALL,206,62
Avelina,Hagenes,BEACH_VOLLEYBALL,152,67
Ferdinand,Altenwerth,FOOTBALL,171,79
Tamar,Rohan,RACQUETBALL,135,79
Lloyd,Lynch,RUGBY,137,81
Lenita,Wilderman,BASEBALL,178,65
Booker,Christiansen,TENNIS,134,83
Marcel,Morissette,BEACH_VOLLEYBALL,121,72
Leonida,Wintheiser,TENNIS,114,61
Luis,Weber,FOOTBALL,177,73
Tad,Bradtke,RACQUETBALL,139,75
Charlesetta,Wunsch,FOOTBALL,131,68
Benito,Roberts,FIELD_HOCKEY,110,61
Jamey,Hudson,FOOTBALL,133,60
Lou,Beatty,FOOTBALL,180,77
Rubi,Leannon,RACQUETBALL,176,76
Louella,Hane,INDOOR_VOLLEYBALL,161,74
Otha,Fisher,ICE_HOCKEY,196,62
Cristi,Wiegand,BASEBALL,201,65
Maxima,Hoeger,FOOTBALL,114,60
Gala,Nicolas,FOOTBALL,124,79
Felton,Murray,FIELD_HOCKEY,125,68
Al,Kling,FIELD_HOCKEY,161,83
Chi,Harber,BEACH_VOLLEYBALL,192,63
Moshe,Christiansen,BASEBALL,130,69
Jocelyn,Koepp,FOOTBALL,173,73
Karen,Weimann,SOCCER,179,77
Leonel,Wolff,ICE_HOCKEY,189,62
Luis,Goodwin,TENNIS,202,65
Bryce,Dare,BASKETBALL,197,65
Miquel,Leuschke,RUGBY,194,65
Annabell,Hoeger,TENNIS,151,64
Consuela,Feil,FIELD_HOCKEY,178,74
Ping,Hayes,FIELD_HOCKEY,134,76
Lester,Raynor,SOCCER,151,66
Shaun,Ullrich,BASKETBALL,115,78
Fausto,Shields,SOCCER,197,63
Deon,Bahringer,FIELD_HOCKEY,197,65
Terrell,Brakus,SOCCER,149,66
Janel,Cummings,BASEBALL,112,75
Tova,Denesik,INDOOR_VOLLEYBALL,148,64
Mauro,Parisian,ICE_HOCKEY,164,78
Waylon,Koch,TENNIS,147,83
Antonia,Herman,RUGBY,176,65
Hung,McGlynn,BASKETBALL,114,76
Eugene,Will,TENNIS,122,80
Cythia,Mraz,BASEBALL,153,62
Nancy,Connelly,ICE_HOCKEY,144,71
Tyrone,Sanford,BASEBALL,203,78
Brandon,Gutkowski,FIELD_HOCKEY,199,68
Yahaira,Ledner,SOCCER,179,61
Reina,Mann,FIELD_HOCKEY,208,61
Elizebeth,Yundt,RACQUETBALL,161,83
Fredrick,Hand,ICE_HOCKEY,174,63
Marketta,Lebsack,RACQUETBALL,132,65
Mohammed,Von,ICE_HOCKEY,201,74
Nicolle,Klocko,RACQUETBALL,201,78
Mohammad,Bailey,FIELD_HOCKEY,177,64
Thomas,Ratke,FIELD_HOCKEY,188,67
Genoveva,Lubowitz,INDOOR_VOLLEYBALL,155,83
Doretta,Wunsch,SOCCER,162,66
Quintin,Abshire,FOOTBALL,124,81
Alida,Pfeffer,ICE_HOCKEY,145,66
Darin,Jaskolski,FIELD_HOCKEY,171,76
Samual,O'Keefe,TENNIS,129,69
Hermila,Sawayn,BEACH_VOLLEYBALL,181,61
Virgilio,Stamm,FIELD_HOCKEY,209,65
Fredia,Mante,BASEBALL,200,79
Jamar,Bernhard,BEACH_VOLLEYBALL,127,68
Elois,Erdman,BASKETBALL,200,68
Quinn,Sawayn,FIELD_HOCKEY,131,75
Ernie,Christiansen,BEACH_VOLLEYBALL,186,65
Cinderella,Tromp,BASKETBALL,149,72
Reinaldo,Klocko,BASEBALL,143,67
Bryan,Kassulke,INDOOR_VOLLEYBALL,126,60
Sang,Price,ICE_HOCKEY,171,64
Nguyet,Leuschke,FIELD_HOCKEY,125,65
Joaquin,Beatty,BEACH_VOLLEYBALL,161,73
Dwain,Pouros,TENNIS,189,72
Elenore,Jones,ICE_HOCKEY,144,80
Gabriel,Dicki,RUGBY,145,72
Velia,Legros,FOOTBALL,142,62
Emory,Harber,RACQUETBALL,148,81
Dulce,Bailey,TENNIS,156,60
Tomas,Gulgowski,INDOOR_VOLLEYBALL,154,78
Charolette,Lakin,INDOOR_VOLLEYBALL,122,83
Gricelda,Walsh,TENNIS,196,80
Eugenio,Dooley,SOCCER,160,63
Galen,Quigley,RACQUETBALL,170,78
Bruce,Will,BASEBALL,160,73
Xiao,Witting,FOOTBALL,131,78
Joycelyn,Streich,SOCCER,176,77
Claude,Jacobs,BEACH_VOLLEYBALL,129,71
Yong,Shields,SOCCER,136,77
Florida,Hand,FOOTBALL,113,81
Sophie,Purdy,BASKETBALL,154,82
Mitchel,Larkin,BEACH_VOLLEYBALL,161,81
Blaine,Schroeder,FIELD_HOCKEY,193,81
Oneida,Greenholt,ICE_HOCKEY,121,75
Adrian,Durgan,BEACH_VOLLEYBALL,161,70
Imogene,Bayer,FIELD_HOCKEY,188,64
Chantay,Fadel,ICE_HOCKEY,166,60
Vanessa,Stehr,BASKETBALL,171,73
Thanh,Baumbach,BEACH_VOLLEYBALL,196,75
Joannie,Dibbert,RACQUETBALL,153,76
Noriko,Schmidt,BASKETBALL,181,80
Ervin,Conn,RUGBY,114,75
Luciano,Gaylord,BASKETBALL,172,61
Evan,Connelly,BEACH_VOLLEYBALL,158,62
Alona,Kerluke,FOOTBALL,164,77
Bryon,Medhurst,TENNIS,170,68
Carmelo,Collier,SOCCER,122,60
Pedro,Hintz,BASEBALL,150,67
Carlie,Armstrong,TENNIS,175,79
Joesph,Hills,FIELD_HOCKEY,201,79
Albertine,Larkin,RUGBY,127,60
Scottie,Ernser,TENNIS,142,79
Mitch,Dare,BEACH_VOLLEYBALL,142,61
Carol,Smith,TENNIS,163,66
Kanesha,Treutel,SOCCER,200,81
Tresa,Grimes,FIELD_HOCKEY,139,78
Angla,Powlowski,BEACH_VOLLEYBALL,161,83
Winfred,Vandervort,BEACH_VOLLEYBALL,198,60
Millard,Keeling,RUGBY,129,83
Randall,Haag,BEACH_VOLLEYBALL,163,69
Eloy,Emard,INDOOR_VOLLEYBALL,150,76
Ivory,Stanton,RUGBY,157,77
Madge,Braun,BASKETBALL,184,60
Lakeshia,Flatley,ICE_HOCKEY,188,70
Lenard,Morissette,SOCCER,140,60
Allen,Schiller,BASEBALL,172,80
Eduardo,Dicki,INDOOR_VOLLEYBALL,163,66
Joe,Zieme,BEACH_VOLLEYBALL,190,78
Brant,Rice,FOOTBALL,178,79
Mistie,Kertzmann,TENNIS,145,65
Orval,Witting,FOOTBALL,122,76
Mark,Ernser,SOCCER,200,80
Reagan,Erdman,TENNIS,147,68
Thaddeus,Kub,RUGBY,138,68
Raleigh,Ferry,RUGBY,141,76
Rosalie,Fay,BASKETBALL,141,64
Conchita,Collier,INDOOR_VOLLEYBALL,191,77
